Sin título1.acq
Gráfico creado el:2026-06-19 15:39:43.750
Registro en:2026-06-19 17:09:16.427
1 mseg/muestras
2 canales
ECG (.05 - 150 Hz)
mV
EEG (.5 - 100 Hz, con Filtro Red) 
micro V
min	CH1	CH2	
	144925 samples	144925 samples	
0.538633	0.0448608	-1.87683	
0.53865	0.0411987	6.10352	
0.538667	0.0271606	13.092	
0.538683	0.0222778	16.4032	
0.5387	0.0192261	15.7623	
0.538717	0.0143433	7.69043	
0.538733	0.00732422	-6.24084	
0.53875	0.00213623	-12.4664	
0.538767	-0.00396729	-3.72314	
0.538783	-0.012207	9.33838	
0.5388	-0.017395	19.6533	
0.538817	-0.0137329	26.1993	
0.538833	-0.00152588	22.9492	
0.53885	0.0137329	10.1624	
0.538867	0.0302124	-3.63159	
0.538883	0.0494385	-7.14111	
0.5389	0.0683594	-2.85339	
0.538917	0.0817871	2.47192	
0.538933	0.0875854	9.3689	
0.53895	0.0891113	15.6097	
0.538967	0.0830078	18.8293	
0.538983	0.0680542	15.5182	
0.539	0.0479126	2.91443	
0.539017	0.027771	-14.2059	
0.539033	0.00335693	-17.9596	
0.53905	-0.0186157	-6.46973	
0.539067	-0.0338745	5.61523	
0.539083	-0.0463867	12.2528	
0.5391	-0.0506592	14.7095	
0.539117	-0.0436401	8.69751	
0.539133	-0.0268555	-5.69153	
0.53915	-0.0170898	-15.9454	
0.539167	-0.0143433	-12.3749	
0.539183	-0.00549316	-6.42395	
0.5392	0.00976563	-1.87683	
0.539217	0.0204468	0.915527	
0.539233	0.0271606	2.82288	
0.53925	0.0250244	3.52478	
0.539267	0.0167847	-1.19019	
0.539283	0.00427246	-13.0157	
0.5393	-0.0131226	-23.9868	
0.539317	-0.0283813	-20.9808	
0.539333	-0.0372314	-6.86646	
0.53935	-0.039978	6.50024	
0.539367	-0.0323486	13.7329	
0.539383	-0.0189209	11.6272	
0.5394	-0.00183105	0.778198	
0.539417	0.0149536	-11.5967	
0.539433	0.0286865	-16.098	
0.53945	0.0396729	-9.65881	
0.539467	0.0506592	-3.70789	
0.539483	0.0598145	1.06812	
0.5395	0.0610352	5.76782	
0.539517	0.0540161	9.47571	
0.539533	0.0463867	10.7574	
0.53955	0.0357056	4.79126	
0.539567	0.0186157	-9.97925	
0.539583	0.00396729	-19.2871	
0.5396	-0.00976563	-13.4735	
0.539617	-0.0234985	-2.02942	
0.539633	-0.0283813	7.15637	
0.53965	-0.0256348	10.6812	
0.539667	-0.012207	4.48608	
0.539683	0.00457764	-7.59888	
0.5397	0.020752	-17.868	
0.539717	0.0375366	-17.3798	
0.539733	0.0527954	-10.8337	
0.53975	0.0610352	-6.57654	
0.539767	0.0604248	-1.2207	
0.539783	0.055542	3.38745	
0.5398	0.0506592	7.49207	
0.539817	0.0430298	6.62231	
0.539833	0.0357056	-0.823975	
0.53985	0.0289917	-14.4043	
0.539867	0.0262451	-18.1732	
0.539883	0.0228882	-8.60596	
0.5399	0.0195313	3.08228	
0.539917	0.0201416	11.673	
0.539933	0.0253296	16.1896	
0.53995	0.0335693	11.1084	
0.539967	0.0460815	-2.28882	
0.539983	0.0546265	-14.3738	
0.54	0.0543213	-13.2751	
0.540017	0.0491333	-8.46863	
0.540033	0.0494385	-2.7771	
0.54005	0.0537109	3.7384	
0.540067	0.0524902	8.91113	
0.540083	0.0402832	13.5651	
0.5401	0.0201416	12.8632	
0.540117	0.00854492	3.02124	
0.540133	0.00915527	-7.99561	
0.54015	0.0143433	-5.84412	
0.540167	0.0201416	6.95801	
0.540183	0.0253296	21.1029	
0.5402	0.0366211	31.2805	
0.540217	0.0497437	35.2936	
0.540233	0.055542	28.656	
0.54025	0.057373	17.3035	
0.540267	0.0552368	14.0076	
0.540283	0.0491333	21.5149	
0.5403	0.0509644	29.9835	
0.540317	0.050354	38.9557	
0.540333	0.0485229	47.2565	
0.54035	0.0488281	52.002	
0.540367	0.0454712	54.4739	
0.540383	0.0411987	48.4467	
0.5404	0.0326538	33.3557	
0.540417	0.0183105	24.8871	
0.540433	0.00579834	31.9061	
0.54045	-0.000305176	43.7164	
0.540467	0.00457764	51.8951	
0.540483	0.0134277	55.8929	
0.5405	0.020752	52.536	
0.540517	0.0253296	40.4053	
0.540533	0.0231934	27.832	
0.54055	0.0149536	27.8015	
0.540567	0.00976563	36.6669	
0.540583	0.00518799	43.5486	
0.5406	0.000915527	48.0804	
0.540617	0.00244141	51.5137	
0.540633	0.00854492	53.2074	
0.54065	0.0164795	50.3845	
0.540667	0.0247192	42.099	
0.540683	0.027771	30.9143	
0.5407	0.0204468	29.2511	
0.540717	0.00366211	40.7867	
0.540733	-0.00671387	55.7404	
0.54075	-0.00457764	67.3828	
0.540767	0.00183105	73.1812	
0.540783	0.0115967	68.5425	
0.5408	0.0189209	57.0221	
0.540817	0.022583	48.7518	
0.540833	0.0292969	52.1851	
0.54085	0.0369263	57.4188	
0.540867	0.0411987	61.5387	
0.540883	0.0393677	67.0624	
0.5409	0.038147	70.3125	
0.540917	0.0344849	69.9768	
0.540933	0.0296021	63.9191	
0.54095	0.0250244	50.4608	
0.540967	0.0128174	38.9252	
0.540983	0	42.2058	
0.541	-0.000915527	54.9011	
0.541017	-0.000305176	65.7806	
0.541033	0.000610352	72.1436	
0.54105	0.0158691	71.5485	
0.541067	0.0408936	60.1654	
0.541083	0.0604248	45.639	
0.5411	0.0714111	38.7268	
0.541117	0.078125	43.9453	
0.541133	0.0866699	50.0488	
0.54115	0.0946045	55.5725	
0.541167	0.100098	62.7136	
0.541183	0.104065	68.7408	
0.5412	0.102539	68.9545	
0.541217	0.0921631	60.73	
0.541233	0.0769043	45.5017	
0.54125	0.0598145	36.5295	
0.541267	0.0448608	42.8314	
0.541283	0.0341797	54.8553	
0.5413	0.027771	63.0188	
0.541317	0.0253296	66.5283	
0.541333	0.0259399	61.9507	
0.54135	0.0259399	48.645	
0.541367	0.0274658	37.0941	
0.541383	0.0350952	38.0249	
0.5414	0.0469971	44.2657	
0.541417	0.0570679	49.5453	
0.541433	0.0653076	56.2134	
0.54145	0.0723267	61.7676	
0.541467	0.0698853	64.3158	
0.541483	0.0643921	62.6831	
0.5415	0.0567627	53.1921	
0.541517	0.0372314	39.2303	
0.541533	0.00946045	37.5214	
0.54155	-0.012207	48.7061	
0.541567	-0.0204468	59.906	
0.541583	-0.020752	66.4215	
0.5416	-0.00549316	67.9016	
0.541617	0.0167847	59.8602	
0.541633	0.0369263	47.2107	
0.54165	0.0506592	38.0707	
0.541667	0.0592041	40.6342	
0.541683	0.0708008	44.3115	
0.5417	0.0823975	45.639	
0.541717	0.0912476	46.9208	
0.541733	0.0939941	47.8058	
0.54175	0.0888062	47.2565	
0.541767	0.0866699	40.4816	
0.541783	0.0842285	26.0925	
0.5418	0.0674438	14.1449	
0.541817	0.0497437	18.3716	
0.541833	0.0387573	32.4097	
0.54185	0.0299072	41.7328	
0.541867	0.0268555	45.4407	
0.541883	0.0311279	43.7622	
0.5419	0.0408936	34.1797	
0.541917	0.0537109	21.698	
0.541933	0.0692749	14.74	
0.54195	0.083313	15.8691	
0.541967	0.0964355	20.2179	
0.541983	0.0958252	28.183	
0.542	0.0790405	35.6445	
0.542017	0.06073	39.3219	
0.542033	0.0439453	40.1917	
0.54205	0.0311279	33.7067	
0.542067	0.0183105	18.1274	
0.542083	0.00305176	7.14111	
0.5421	-0.0119019	11.8256	
0.542117	-0.0244141	22.7051	
0.542133	-0.0283813	30.6702	
0.54215	-0.0231934	33.9203	
0.542167	-0.0161743	30.2124	
0.542183	-0.00335693	18.8141	
0.5422	0.010376	7.17163	
0.542217	0.0213623	8.36182	
0.542233	0.0366211	15.5334	
0.54225	0.0479126	21.6675	
0.542267	0.0521851	27.4963	
0.542283	0.0488281	33.1268	
0.5423	0.0393677	37.1246	
0.542317	0.0299072	36.3312	
0.542333	0.0228882	24.9786	
0.54235	0.0131226	7.27844	
0.542367	0.00457764	5.17273	
0.542383	-0.00518799	18.9362	
0.5424	-0.012207	30.5634	
0.542417	-0.0186157	36.3464	
0.542433	-0.0195313	37.9639	
0.54245	-0.0119019	31.8451	
0.542467	-0.000915527	20.34	
0.542483	0.00915527	11.3068	
0.5425	0.0192261	12.5427	
0.542517	0.0323486	16.0675	
0.542533	0.0466919	18.8293	
0.54255	0.0549316	22.9187	
0.542567	0.0500488	26.9012	
0.542583	0.0445557	28.0151	
0.5426	0.0485229	23.1628	
0.542617	0.0506592	10.6812	
0.542633	0.0384521	-0.717163	
0.54265	0.0177002	2.22778	
0.542667	0	14.8468	
0.542683	-0.00915527	25.8942	
0.5427	-0.00762939	32.3792	
0.542717	-0.00213623	33.3405	
0.542733	0.00427246	24.5667	
0.54275	0.0204468	10.8948	
0.542767	0.0405884	2.76184	
0.542783	0.0537109	3.49426	
0.5428	0.0567627	6.21033	
0.542817	0.0534058	11.9934	
0.542833	0.0363159	19.0582	
0.54285	0.0183105	24.3988	
0.542867	0.00640869	28.1067	
0.542883	0.000305176	25.7721	
0.5429	-0.00427246	14.3433	
0.542917	-0.00823975	6.31714	
0.542933	-0.0213623	12.8326	
0.54295	-0.03479	22.7661	
0.542967	-0.03479	29.5563	
0.542983	-0.0198364	32.7606	
0.543	-0.00152588	27.9694	
0.543017	0.0164795	15.7166	
0.543033	0.032959	6.36292	
0.54305	0.0488281	11.5204	
0.543067	0.0689697	20.9045	
0.543083	0.0961304	26.8555	
0.5431	0.12146	28.7933	
0.543117	0.132751	27.6337	
0.543133	0.137939	25.177	
0.54315	0.151062	19.3787	
0.543167	0.173035	8.34656	
0.543183	0.191956	-5.20325	
0.5432	0.20813	-7.88879	
0.543217	0.222473	1.34277	
0.543233	0.230103	9.26208	
0.54325	0.245667	11.5509	
0.543267	0.272217	9.87244	
0.543283	0.307007	0.991821	
0.5433	0.339661	-12.8021	
0.543317	0.360413	-22.4609	
0.543333	0.370178	-18.7988	
0.54335	0.37384	-13.8245	
0.543367	0.362854	-10.849	
0.543383	0.341797	-6.13403	
0.5434	0.313721	-0.228882	
0.543417	0.266418	5.32532	
0.543433	0.204163	2.68555	
0.54345	0.140991	-11.9019	
0.543467	0.0735474	-25.2075	
0.543483	0.00396729	-18.1122	
0.5435	-0.0561523	-0.488281	
0.543517	-0.109558	12.3596	
0.543533	-0.160522	20.8435	
0.54355	-0.209961	22.7051	
0.543567	-0.256042	15.1062	
0.543583	-0.309143	4.79126	
0.5436	-0.360718	2.67029	
0.543617	-0.402832	12.7258	
0.543633	-0.43335	22.7814	
0.54365	-0.456848	34.0424	
0.543667	-0.475159	43.5181	
0.543683	-0.491028	48.3704	
0.5437	-0.499573	49.5758	
0.543717	-0.503235	44.0369	
0.543733	-0.50293	32.5012	
0.54375	-0.500793	27.8015	
0.543767	-0.502014	39.093	
0.543783	-0.500488	55.2368	
0.5438	-0.48645	66.4673	
0.543817	-0.462036	72.4945	
0.543833	-0.434265	70.1141	
0.54385	-0.404968	58.1512	
0.543867	-0.369568	46.7529	
0.543883	-0.333862	48.5992	
0.5439	-0.305176	56.4117	
0.543917	-0.281372	62.6526	
0.543933	-0.258179	70.1294	
0.54395	-0.237427	76.6754	
0.543967	-0.218201	77.3621	
0.543983	-0.207214	71.106	
0.544	-0.194702	57.4646	
0.544017	-0.1828	40.4663	
0.544033	-0.177612	36.3464	
0.54405	-0.176697	47.2565	
0.544067	-0.168762	61.0046	
0.544083	-0.146484	69.6106	
0.5441	-0.114136	71.2891	
0.544117	-0.0808716	64.3005	
0.544133	-0.0537109	52.1851	
0.54415	-0.0344849	42.5262	
0.544167	-0.0180054	45.578	
0.544183	-0.00457764	49.6674	
0.5442	0.00427246	52.2461	
0.544217	0.0106812	57.1899	
0.544233	0.0112915	63.6597	
0.54425	0.012207	69.046	
0.544267	0.0125122	67.1234	
0.544283	0.0134277	55.481	
0.5443	0.00823975	43.1671	
0.544317	-0.00396729	46.2189	
0.544333	-0.0115967	60.6842	
0.54435	-0.0106812	74.1577	
0.544367	-0.00762939	82.6111	
0.544383	0.00305176	82.6569	
0.5444	0.0149536	69.6411	
0.544417	0.0238037	54.1534	
0.544433	0.0299072	50.0031	
0.54445	0.0360107	58.2733	
0.544467	0.039978	66.5741	
0.544483	0.0460815	73.5016	
0.5445	0.0540161	79.0558	
0.544517	0.0601196	81.2683	
0.544533	0.06073	78.9795	
0.54455	0.0561523	70.4803	
0.544567	0.0457764	56.9916	
0.544583	0.0350952	50.766	
0.5446	0.0274658	60.1959	
0.544617	0.0219727	74.2187	
0.544633	0.0195313	83.6792	
0.54465	0.0231934	87.4176	
0.544667	0.0308228	83.3435	
0.544683	0.038147	71.3196	
0.5447	0.0436401	59.9976	
0.544717	0.0531006	62.1338	
0.544733	0.0695801	69.5343	
0.54475	0.0811768	74.9207	
0.544767	0.0827026	79.4678	
0.544783	0.0793457	83.4045	
0.5448	0.0741577	86.4258	
0.544817	0.0653076	85.9985	
0.544833	0.0610352	76.4923	
0.54485	0.0582886	62.1185	
0.544867	0.0473022	60.0128	
0.544883	0.0338745	72.4487	
0.5449	0.0262451	87.5092	
0.544917	0.0234985	96.1914	
0.544933	0.0222778	97.0612	
0.54495	0.0292969	88.7756	
0.544967	0.0460815	75.592	
0.544983	0.0595093	66.1774	
0.545	0.0665283	69.3359	
0.545017	0.0787354	74.8901	
0.545033	0.09552	81.5277	
0.54505	0.109253	90.332	
0.545067	0.117493	95.6116	
0.545083	0.115967	95.047	
0.5451	0.109558	87.7991	
0.545117	0.098877	73.9594	
0.545133	0.0814819	62.8967	
0.54515	0.0604248	67.5201	
0.545167	0.0488281	80.7495	
0.545183	0.0442505	91.3086	
0.5452	0.0402832	97.3053	
0.545217	0.0466919	96.2067	
0.545233	0.0601196	84.0454	
0.54525	0.072937	68.5577	
0.545267	0.0848389	63.736	
0.545283	0.0991821	70.7703	
0.5453	0.112915	78.1097	
0.545317	0.122986	84.4269	
0.545333	0.124207	89.0503	
0.54535	0.112	90.1794	
0.545367	0.0979614	87.326	
0.545383	0.0854492	77.8809	
0.5454	0.078125	62.8357	
0.545417	0.0680542	55.6641	
0.545433	0.0567627	64.8499	
0.54545	0.0488281	78.2928	
0.545467	0.0488281	88.2874	
0.545483	0.0558472	92.9718	
0.5455	0.0698853	87.8906	
0.545517	0.0866699	72.9065	
0.545533	0.102844	57.4951	
0.54555	0.112305	56.5033	
0.545567	0.120239	65.3992	
0.545583	0.127869	73.8831	
0.5456	0.134277	80.0018	
0.545617	0.133362	83.1604	
0.545633	0.125732	84.198	
0.54565	0.118103	84.3353	
0.545667	0.11261	76.5076	
0.545683	0.103455	62.7899	
0.5457	0.0897217	60.1807	
0.545717	0.0805664	70.343	
0.545733	0.0778198	82.0923	
0.54575	0.0680542	88.6688	
0.545767	0.0622559	89.2029	
0.545783	0.0735474	82.2144	
0.5458	0.0949097	71.4874	
0.545817	0.115356	65.2161	
0.545833	0.126343	70.816	
0.54585	0.129089	76.6754	
0.545867	0.134277	80.6122	
0.545883	0.13916	83.7555	
0.5459	0.143433	84.8999	
0.545917	0.14679	87.1582	
0.545933	0.143127	84.8846	
0.54595	0.131531	72.3114	
0.545967	0.119629	59.6313	
0.545983	0.108643	61.9354	
0.546	0.10376	75.2716	
0.546017	0.101624	87.4939	
0.546033	0.105286	95.3827	
0.54605	0.112915	95.0623	
0.546067	0.122681	81.2378	
0.546083	0.139771	65.506	
0.5461	0.160828	62.0117	
0.546117	0.184326	67.9474	
0.546133	0.205994	72.3114	
0.54615	0.216675	77.7435	
0.546167	0.214844	84.8236	
0.546183	0.210571	86.9446	
0.5462	0.19989	84.671	
0.546217	0.183716	76.3092	
0.546233	0.170898	61.9812	
0.54625	0.15686	56.6864	
0.546267	0.139465	65.3839	
0.546283	0.127563	77.5146	
0.5463	0.129089	87.0361	
0.546317	0.138245	91.8579	
0.546333	0.151978	89.2181	
0.54635	0.169373	77.8046	
0.546367	0.187683	66.4673	
0.546383	0.202942	66.5741	
0.5464	0.215149	73.1049	
0.546417	0.223694	79.5746	
0.546433	0.22644	85.1746	
0.54645	0.224609	89.6759	
0.546467	0.217285	91.2476	
0.546483	0.211182	87.2955	
0.5465	0.202637	76.4313	
0.546517	0.186768	63.2172	
0.546533	0.170898	64.3311	
0.54655	0.161743	78.3386	
0.546567	0.162964	90.7593	
0.546583	0.171814	99.2584	
0.5466	0.187073	104.248	
0.546617	0.211487	99.5636	
0.546633	0.235901	85.8002	
0.54665	0.248718	76.0956	
0.546667	0.255432	81.1615	
0.546683	0.26123	90.0574	
0.5467	0.263367	96.7407	
0.546717	0.261841	101.913	
0.546733	0.254517	105.331	
0.54675	0.245667	107.727	
0.546767	0.235596	105.743	
0.546783	0.22522	94.986	
0.5468	0.209351	82.489	
0.546817	0.196228	84.4116	
0.546833	0.186157	95.6726	
0.54685	0.180969	104.111	
0.546867	0.185242	107.59	
0.546883	0.2005	104.324	
0.5469	0.222473	92.6514	
0.546917	0.240784	80.2612	
0.546933	0.250549	77.2247	
0.54695	0.26001	84.3964	
0.546967	0.266724	90.6525	
0.546983	0.268555	96.6797	
0.547	0.265503	103.317	
0.547017	0.261841	106.659	
0.547033	0.258179	104.065	
0.54705	0.255127	94.0399	
0.547067	0.249329	79.2084	
0.547083	0.234375	73.4558	
0.5471	0.220642	82.9315	
0.547117	0.207214	97.5342	
0.547133	0.198364	108.276	
0.54715	0.196228	115.829	
0.547167	0.193481	114.929	
0.547183	0.2005	103.287	
0.5472	0.213928	90.8966	
0.547217	0.221863	89.4623	
0.547233	0.221252	94.0399	
0.54725	0.219421	97.9004	
0.547267	0.214844	103.073	
0.547283	0.205078	109.619	
0.5473	0.19104	115.051	
0.547317	0.178833	114.746	
0.547333	0.170288	105.27	
0.54735	0.157471	91.2933	
0.547367	0.137634	90.6982	
0.547383	0.116577	103.79	
0.5474	0.100403	117.279	
0.547417	0.09552	126.007	
0.547433	0.103149	127.213	
0.54745	0.115662	116.226	
0.547467	0.131531	99.1669	
0.547483	0.142517	87.6923	
0.5475	0.151062	90.9424	
0.547517	0.166321	97.7783	
0.547533	0.178528	104.538	
0.54755	0.180664	111.786	
0.547567	0.175171	118.042	
0.547583	0.160217	121.17	
0.5476	0.142517	116.837	
0.547617	0.125732	103.775	
0.547633	0.106506	93.0328	
0.54765	0.0836182	95.7184	
0.547667	0.0683594	105.637	
0.547683	0.0558472	114.334	
0.5477	0.0436401	119.812	
0.547717	0.050354	118.759	
0.547733	0.067749	109.039	
0.54775	0.0881958	97.4274	
0.547767	0.105591	94.7418	
0.547783	0.115051	100.708	
0.5478	0.115967	105.347	
0.547817	0.111084	109.283	
0.547833	0.10376	114.548	
0.54785	0.093689	117.874	
0.547867	0.0714111	116.119	
0.547883	0.0448608	106.735	
0.5479	0.0268555	90.9271	
0.547917	0.0140381	82.0923	
0.547933	0.00701904	87.7686	
0.54795	0.00305176	99.2279	
0.547967	0.00457764	107.971	
0.547983	0.0134277	111.45	
0.548	0.0253296	106.827	
0.548017	0.0411987	94.1772	
0.548033	0.0549316	82.3669	
0.54805	0.0634766	84.4421	
0.548067	0.0686646	92.8802	
0.548083	0.0653076	99.1974	
0.5481	0.0506592	104.706	
0.548117	0.0350952	107.285	
0.548133	0.0228882	105.56	
0.54815	0.015564	99.1211	
0.548167	0.00946045	88.501	
0.548183	0.00244141	78.598	
0.5482	-0.00488281	81.192	
0.548217	-0.0115967	95.0775	
0.548233	-0.0161743	107.483	
0.54825	-0.0134277	113.48	
0.548267	-0.00427246	113.037	
0.548283	0.00671387	101.349	
0.5483	0.0216675	83.5571	
0.548317	0.0363159	71.3654	
0.548333	0.0494385	73.4711	
0.54835	0.0610352	77.8961	
0.548367	0.0646973	82.1381	
0.548383	0.0631714	87.8754	
0.5484	0.0592041	91.9037	
0.548417	0.057373	93.8568	
0.548433	0.0546265	91.0339	
0.54845	0.0448608	78.0945	
0.548467	0.0286865	64.1327	
0.548483	0.00488281	63.5681	
0.5485	-0.0088501	72.6929	
0.548517	-0.0143433	80.9784	
0.548533	-0.0119019	85.7544	
0.54855	-0.00488281	82.5653	
0.548567	0.00366211	70.3735	
0.548583	0.0134277	59.0668	
0.5486	0.0189209	56.9763	
0.548617	0.0192261	62.2253	
0.548633	0.0244141	65.6586	
0.54865	0.0286865	67.1844	
0.548667	0.0283813	69.8853	
0.548683	0.0305176	70.9381	
0.5487	0.0320435	68.0695	
0.548717	0.0289917	58.2123	
0.548733	0.0198364	42.4194	
0.54875	0.00366211	35.3394	
0.548767	-0.0192261	44.2963	
0.548783	-0.0372314	57.7393	
0.5488	-0.0393677	67.9779	
0.548817	-0.0292969	72.8912	
0.548833	-0.0152588	67.7948	
0.54885	-0.00213623	53.894	
0.548867	0.010376	41.153	
0.548883	0.0219727	41.6565	
0.5489	0.0308228	48.6603	
0.548917	0.0408936	55.8929	
0.548933	0.050354	64.0259	
0.54895	0.0619507	70.1752	
0.548967	0.0640869	71.0754	
0.548983	0.0540161	64.4226	
0.549	0.0375366	50.0793	
0.549017	0.0234985	35.6445	
0.549033	0.0100708	36.3007	
0.54905	-0.00244141	49.7284	
0.549067	-0.00610352	62.2864	
0.549083	-0.00732422	67.5964	
0.5491	-0.00671387	66.2689	
0.549117	0.000915527	55.5115	
0.549133	0.00976563	39.032	
0.54915	0.0204468	28.656	
0.549167	0.0280762	33.1116	
0.549183	0.0302124	41.5192	
0.5492	0.0247192	49.1333	
0.549217	0.0149536	55.6946	
0.549233	0.0100708	58.3954	
0.54925	0.00793457	55.191	
0.549267	0.0012207	45.2271	
0.549283	-0.00396729	30.2582	
0.5493	-0.00793457	20.7214	
0.549317	-0.0137329	26.2604	
0.549333	-0.0152588	37.7655	
0.54935	-0.0195313	46.3409	
0.549367	-0.0216675	51.7426	
0.549383	-0.0192261	49.7742	
0.5494	-0.00946045	38.1317	
0.549417	0.00518799	24.7192	
0.549433	0.0119019	21.2555	
0.54945	0.0164795	27.3743	
0.549467	0.022583	32.2113	
0.549483	0.0317383	36.026	
0.5495	0.0424194	40.1611	
0.549517	0.0448608	43.3502	
0.549533	0.0457764	42.572	
0.54955	0.0454712	33.7982	
0.549567	0.0421143	19.8669	
0.549583	0.0268555	13.2446	
0.5496	0.00366211	21.7743	
0.549617	-0.010376	34.4238	
0.549633	-0.0146484	42.099	
0.54965	-0.010376	45.7001	
0.549667	-0.00183105	40.3748	
0.549683	0.00701904	26.1993	
0.5497	0.010376	14.1754	
0.549717	0.012207	15.2283	
0.549733	0.0177002	21.2708	
0.54975	0.0234985	26.123	
0.549767	0.0283813	31.8146	
0.549783	0.0283813	37.4908	
0.5498	0.0265503	41.3513	
0.549817	0.0250244	39.093	
0.549833	0.0210571	26.1383	
0.54985	0.0183105	9.8877	
0.549867	0.0109863	7.26318	
0.549883	0.00488281	17.5018	
0.5499	0.00976563	29.3732	
0.549917	0.0195313	38.7421	
0.549933	0.0317383	41.8091	
0.54995	0.0418091	33.7219	
0.549967	0.0473022	18.6462	
0.549983	0.0518799	9.64355	
0.55	0.0576782	13.9313	
0.550017	0.0616455	18.9514	
0.550033	0.062561	22.2778	
0.55005	0.0631714	25.1007	
0.550067	0.0628662	28.656	
0.550083	0.0546265	29.8767	
0.5501	0.0369263	24.353	
0.550117	0.0192261	10.3912	
0.550133	0.00335693	0.610352	
0.55015	-0.00976563	6.3324	
0.550167	-0.0201416	18.7988	
0.550183	-0.0259399	26.3672	
0.5502	-0.0204468	31.4636	
0.550217	-0.00213623	31.1432	
0.550233	0.0143433	21.3623	
0.55025	0.0247192	10.0555	
0.550267	0.032959	7.70569	
0.550283	0.0415039	13.031	
0.5503	0.0506592	16.2811	
0.550317	0.0561523	20.2484	
0.550333	0.0527954	26.2146	
0.55035	0.0430298	29.48	
0.550367	0.0302124	28.0457	
0.550383	0.0186157	20.2789	
0.5504	0.00976563	7.27844	
0.550417	-0.00274658	2.38037	
0.550433	-0.0189209	10.2692	
0.55045	-0.0289917	21.637	
0.550467	-0.0280762	30.365	
0.550483	-0.0259399	34.7137	
0.5505	-0.0204468	30.6396	
0.550517	-0.0100708	19.1803	
0.550533	0.00396729	10.2234	
0.55055	0.0213623	12.8479	
0.550567	0.0341797	18.9667	
0.550583	0.0448608	24.0631	
0.5506	0.0485229	29.0527	
0.550617	0.0469971	32.4554	
0.550633	0.043335	33.4778	
0.55065	0.0405884	29.4647	
0.550667	0.0314331	17.8833	
0.550683	0.0177002	4.88281	
0.5507	0.00427246	6.11877	
0.550717	-0.0109863	18.219	
0.550733	-0.020752	28.4119	
0.55075	-0.0210571	33.9355	
0.550767	-0.0143433	32.6843	
0.550783	-0.00518799	21.1639	
0.5508	0.00793457	6.53076	
0.550817	0.0274658	-2.2583	
0.550833	0.0454712	1.28174	
0.55085	0.0537109	6.27136	
0.550867	0.0585938	10.1624	
0.550883	0.065918	14.4196	
0.5509	0.0668335	17.4103	
0.550917	0.0604248	17.3035	
0.550933	0.0531006	11.0016	
0.55095	0.0408936	-2.31934	
0.550967	0.0256348	-12.1155	
0.550983	0.00671387	-7.33948	
0.551	-0.00793457	4.85229	
0.551017	-0.00976563	13.4277	
0.551033	0	17.1661	
0.55105	0.0131226	14.8621	
0.551067	0.0262451	4.79126	
0.551083	0.0402832	-6.75964	
0.5511	0.0540161	-8.54492	
0.551117	0.0698853	-1.06812	
0.551133	0.0845337	5.43213	
0.55115	0.0921631	12.4512	
0.551167	0.0918579	18.7836	
0.551183	0.0863647	21.759	
0.5512	0.0735474	21.2097	
0.551217	0.0579834	14.0533	
0.551233	0.0424194	0.564575	
0.55125	0.0271606	-5.82886	
0.551267	0.0125122	0.808716	
0.551283	0.00213623	11.2152	
0.5513	0.00671387	19.455	
0.551317	0.0253296	24.4904	
0.551333	0.045166	20.9045	
0.55135	0.0604248	9.14001	
0.551367	0.0714111	-1.5564	
0.551383	0.0759888	-1.52588	
0.5514	0.0808716	2.89917	
0.551417	0.0857544	7.26318	
0.551433	0.093689	11.6882	
0.55145	0.0958252	14.9231	
0.551467	0.0915527	17.4408	
0.551483	0.0790405	14.2822	
0.5515	0.0656128	2.73132	
0.551517	0.0515747	-10.3912	
0.551533	0.0350952	-10.2997	
0.55155	0.0189209	1.80054	
